38, 47
38, 49
39, 40
39, 43
39, 44
39, 45
39, 46
39, 47
39, 48
39, 49
40, 42
40, 43
40, 44
40, 45
40, 46
40, 47
40, 48
40, 49
42, 45
42, 47
42, 49
43, 44
43, 45
43, 46
43, 47
43, 48
43, 49
44, 46
44, 48
45, 47
45, 49
46, 48
46, 49
47, 49
48, 49
57, 60
57, 93
57, 98
60, 93
93, 98
100, 104
100, 120
100, 124
100, 136
100, 140
100, 143
100, 144
100, 148
102, 104
102, 107
102, 112
102, 120
102, 124
102, 125
102, 129
102, 130
102, 135
102, 139
102, 140
102, 143
102, 144
104, 108
104, 112
104, 115
104, 120
104, 124
104, 128
104, 132
104, 136
104, 139
104, 140
104, 143
104, 144
104, 145
104, 148
105, 107
105, 118
105, 122
105, 130
105, 135
107, 122
107, 125
107, 129
107, 130
107, 135
108, 112
108, 128
108, 132
109, 120
109, 143
109, 144
112, 115
112, 120
112, 124
112, 128
112, 129
112, 132
112, 139
112, 140
112, 141
112, 143
112, 144
112, 145
115, 120
115, 124
115, 128
115, 132
115, 136
115, 139
115, 140
115, 141
115, 144
115, 145
115, 148
117, 131
118, 122
120, 124
120, 125
120, 128
120, 132
120, 136
120, 139
120, 140
120, 141
120, 143
120, 144
120, 145
122, 130
122, 135
124, 125
124, 128
124, 132
124, 136
124, 139
124, 140
124, 141
124, 143
124, 144
124, 145
124, 148
125, 129
125, 130
125, 143
128, 132
128, 136
128, 139
128, 140
128, 143
128, 145
128, 148
129, 130
130, 135
132, 136
132, 139
132, 140
132, 143
132, 144
132, 145
132, 148
136, 140
136, 143
136, 144
136, 145
136, 148
139, 140
139, 141
139, 143
139, 144
139, 145
140, 141
140, 143
140, 144
140, 145
140, 148
141, 144
141, 145
143, 144
144, 145
144, 148
145, 148
